14599;The Flying Machine;FLYINGMACHINE;Smile A Little Smile For Me;04/10/1969
14600;Shooting Star;SHOOTINGSTAR;Touch Me Tonight;04/11/1989
14601;Sad Cafe;SADCAFE;La-Di-Da;15/08/1981
14602;Bob Welch;BOBWELCH;Hot Love, Cold World;03/06/1978
14603;Al Wilson;ALWILSON;Touch And Go;09/03/1974
14604;Jesse Winchester;JESSEWINCHESTER;Nothing But A Breeze;20/08/1977
14605;Percy Sledge;PERCYSLEDGE;Warm And Tender Love;23/07/1966
14606;Sam & Dave;SAMDAVE;Can't You Find Another Way (Of Doing It);03/08/1968
14607;Fats Domino;FATSDOMINO;Lady Madonna;07/09/1968
14608;The Babys;BABYS;Every Time I Think Of You;06/01/1979
14609;Cherie & Marie Currie;CHERIEMARIECURRIE;Since You've Been Gone;20/10/1979
14610;Don McLean;DONMCLEAN;Wonderful Baby;14/06/1975
14611;The Ventures;VENTURES;Blue Moon;21/10/1961
14612;Spys;SPYS;Don't Run My Life;14/08/1982
14613;Spider;SPIDER;It Didn't Take Long;30/05/1981
14614;Spider;SPIDER;New Romance (It's A Mystery);19/04/1980
14615;Spider;SPIDER;Everything Is Alright;02/08/1980
14616;The Highwaymen;HIGHWAYMEN;I'm On My Way;14/04/1962
14617;Sugarloaf;SUGARLOAF;Tongue In Cheek;06/03/1971
14618;Laura Lee;LAURALEE;Dirty Man;23/09/1967
14619;Ronnie Dove;RONNIEDOVE;Tomboy;21/09/1968
14620;Ronnie Dove;RONNIEDOVE;A Little Bit Of Heaven;05/06/1965
14621;Ronnie Dove;RONNIEDOVE;Cry;26/11/1966
14622;Ronnie Dove;RONNIEDOVE;I Really Don't Want To Know;03/09/1966
14623;Ronnie Dove;RONNIEDOVE;One More Mountain To Climb;18/02/1967
14624;Ronnie Dove;RONNIEDOVE;One Kiss For Old Times' Sake;13/03/1965
14625;Lady Gaga Featuring Beyonce;LADYGAGA;Telephone;12/12/2009
14626;Barbara Lynn;BARBARALYNN;This Is The Thanks I Get;17/02/1968
14627;Steve Martin;STEVEMARTIN;King Tut;27/05/1978
14628;Peter Brown;PETERBROWN;Crank It Up (Funk Town) Pt. 1;18/08/1979
14629;Leon Russell;LEONRUSSELL;If I Were A Carpenter...;20/04/1974
14630;Pozo-Seco Singers;POZOSECOSINGERS;I Believed It All;06/05/1967
14631;Pozo-Seco Singers;POZOSECOSINGERS;I Can Make It With You;10/09/1966
14632;Pozo-Seco Singers;POZOSECOSINGERS;Louisiana Man;16/09/1967
14633;Pozo-Seco Singers;POZOSECOSINGERS;Look What You've Done;17/12/1966
14634;Pozo-Seco Singers;POZOSECOSINGERS;I'll Be Gone;18/06/1966
14635;Pozo-Seco Singers;POZOSECOSINGERS;Time;26/02/1966
14636;Krokus;KROKUS;Midnite Maniac;15/09/1984
14637;Ike & Tina Turner;IKETINATURNER;It's Gonna Work Out Fine;29/07/1961
14638;Jimmy McCracklin;JIMMYMCCRACKLIN;My Answer;29/01/1966
14639;Marshall Tucker Band;MARSHALLTUCKERBAND;This Ol' Cowboy;26/04/1975
14640;The Royal Guardsmen;ROYALGUARDSMEN;Wednesday;09/09/1967
14641;John Denver;JOHNDENVER;Calypso;11/10/1975
14642;Wilbert Harrison;WILBERTHARRISON;Let's Work Together (Part 1);06/12/1969
14643;Bobby Sherman;BOBBYSHERMAN;Together Again;19/02/1972
14644;Frank Sinatra;FRANKSINATRA;Stardust;24/03/1962
14645;PM Dawn;PMDAWN;Paper Doll;18/01/1992
14646;Lakeside;LAKESIDE;Fantastic Voyage;31/01/1981
14647;Don McLean;DONMCLEAN;It's Just The Sun;08/08/1981
14648;Don McLean;DONMCLEAN;Since I Don't Have You;11/04/1981
14649;2Pac;2PAC;Thugz Mansion;07/12/2002
14650;Michael Bolton;MICHAELBOLTON;Soul Provider;01/07/1989
14651;Electric Light Orchestra;ELECTRICLIGHTORCHESTRA;Roll Over Beethoven;28/04/1973
14652;Santana;SANTANA;She's Not There;08/10/1977
14653;Fall Out Boy;FALLOUTBOY;Sugar, We're Goin' Down;02/07/2005
14654;Shooting Star;SHOOTINGSTAR;You've Got What I Need;12/04/1980
14655;Shooting Star;SHOOTINGSTAR;Hollywood;27/03/1982
14656;Mick Jackson;MICKJACKSON;Blame It On The Boogie;12/08/1978
14657;Michael Johnson;MICHAELJOHNSON;Almost Like Being In Love;12/08/1978
14658;Michael Johnson;MICHAELJOHNSON;This Night Won't Last Forever;04/08/1979
14659;Michael Johnson;MICHAELJOHNSON;Bluer Than Blue;22/04/1978
14660;Shirley Ellis;SHIRLEYELLIS;The Nitty Gritty;16/11/1963
14661;Shirley Ellis;SHIRLEYELLIS;The Puzzle Song (A Puzzle In Song);29/05/1965
14662;Aretha Franklin ;ARETHAFRANKLIN;I Knew You Were Waiting (For Me);21/02/1987
14663;Martika;MARTIKA;I Feel The Earth Move;02/09/1989
14664;Air Supply;AIRSUPPLY;All Out Of Love;14/06/1980
14665;H.B. Barnum;HBBARNUM;Lost Love;07/01/1961
14666;Safaris;SAFARIS;The Girl With The Story In Her Eyes;15/10/1960
14667;The Spencer Davis Group;SPENCERDAVISGROUP;Somebody Help Me;17/06/1967
14668;Ray Stevens;RAYSTEVENS;Santa Claus Is Watching You;15/12/1962
14669;The Platters;PLATTERS;Ebb Tide;14/05/1960
14670;George Jones, Gene Pitney;GEORGEJONESGENEPITNEY;I've Got Five Dollars And It's Saturday Night;17/04/1965
14671;Hannah Montana;HANNAHMONTANA;Who Said;05/08/2006
14672;Hannah Montana;HANNAHMONTANA;Pumpin' Up The Party;11/11/2006
14673;Hannah Montana;HANNAHMONTANA;I Got Nerve;11/11/2006
14674;Hannah Montana;HANNAHMONTANA;The Other Side Of Me;11/11/2006
14675;I To I;ITOI;The Right Time (From Four Weddings And A Funeral);16/04/1994
14676;David Archuleta;DAVIDARCHULETA;Imagine;07/06/2008
14677;David Archuleta;DAVIDARCHULETA;In This Moment;07/06/2008
14678;Maurice Williams & The Zodiacs;MAURICEWILLIAMSZODIACS;Come Along;08/04/1961
14679;Al Wilson;ALWILSON;Poor Side Of Town;18/01/1969
14680;Al Wilson;ALWILSON;La La Peace Song;05/10/1974
14681;The Graces;GRACES;Lay Down Your Arms;12/08/1989
14682;Robin George;ROBINGEORGE;Heartline;13/04/1985
14683;Jimmy Bo Horne;JIMMYBOHORNE;Dance Across The Floor;01/04/1978
14684;Charlie Ryan;CHARLIERYAN;Side Car Cycle;15/10/1960
14685;Liz Damon's Orient Express;LIZDAMONSORIENTEXPRESS;1900 Yesterday;26/12/1970
14686;Deon Jackson;DEONJACKSON;Love Takes A Long Time Growing;30/04/1966
14687;Deon Jackson;DEONJACKSON;Ooh Baby;18/11/1967
14688;Rock Flowers;ROCKFLOWERS;Number Wonderful;12/02/1972
14689;Robert Goulet;ROBERTGOULET;Summer Sounds;05/06/1965
14690;Dean & Jean;DEANJEAN;I Wanna Be Loved;30/05/1964
14691;Dean & Jean;DEANJEAN;Hey Jean, Hey Dean;22/02/1964
14692;The Romeos;ROMEOS;Precious Memories;01/04/1967
14693;Lenny Welch;LENNYWELCH;You Don't Know Me;27/02/1960
14694;The Frantics;FRANTICS;Werewolf;27/02/1960
14695;The Innocents;INNOCENTS;Honest I Do;13/08/1960
14696;Glen Campbell;GLENCAMPBELL;Southern Nights;12/02/1977
14697;Eddie Hodges;EDDIEHODGES;I'm Gonna Knock On Your Door;17/06/1961
14698;Eddie Hodges;EDDIEHODGES;Bandit Of My Dreams;27/01/1962
14699;Eddie Hodges;EDDIEHODGES;New Orleans;03/07/1965
14700;Mel Carter;MELCARTER;Band Of Gold;09/04/1966
14701;Mel Carter;MELCARTER;When A Boy Falls In Love;06/07/1963
14702;Khia Featuring DSD;KHIA;My Neck, My Back;25/05/2002
14703;The Pipkins;PIPKINS;Gimme Dat Ding;23/05/1970
14704;Walter Egan;WALTEREGAN;Fool Moon Fire;09/04/1983
14705;The Uniques;UNIQUES;All These Things;02/07/1966
14706;Jim Reeves;JIMREEVES;I Know One;23/07/1960
14707;Tank;TANK;Maybe I Deserve;17/03/2001
14708;Natasha Bedingfield;NATASHABEDINGFIELD;Pocketful Of Sunshine;09/02/2008
14709;Huey Lewis ;HUEYLEWIS;Small World;08/10/1988
14710;Huey Lewis And The News;HUEYLEWISANDNEWS;Perfect World;16/07/1988
14711;Huey Lewis ;HUEYLEWIS;Give Me The Keys (And I ll Drive You Crazy);21/01/1989
14712;Carol Douglas;CAROLDOUGLAS;A Hurricane Is Coming Tonite;12/04/1975
14713;Duane Eddy;DUANEEDDY;(Dance With The) Guitar Man;06/10/1962
14714;Johnny Nash;JOHNNYNASH;You Got Soul;14/12/1968
14715;April Wine;APRILWINE;I Like To Rock;09/02/1980
14716;Shirley Ellis;SHIRLEYELLIS;Soul Time;25/02/1967
14717;Starz;STARZ;Sing It, Shout It;25/06/1977
14718;Starz;STARZ;(Any Way That You Want It) I'll Be There;11/03/1978
14719;Starz;STARZ;So Young, So Bad;21/10/1978
14720;James Booker;JAMESBOOKER;Gonzo;05/11/1960
14721;Queen;QUEEN;Radio Ga Ga;18/02/1984
14722;The Standells;STANDELLS;Dirty Water;23/04/1966
14723;The Standells;STANDELLS;Sometimes Good Guys Don't Wear White;13/08/1966
14724;The Standells;STANDELLS;Why Pick On Me;22/10/1966
14725;The Standells;STANDELLS;Can't Help But Love You;25/11/1967
14726;Sam Cooke;SAMCOOKE;Let's Go Steady Again;30/04/1966
14727;Jimmy Clanton;JIMMYCLANTON;Darkest Street In Town;05/01/1963
14728;Frankie Ford;FRANKIEFORD;Time After Time;16/01/1960
14729;B.J. Thomas;BJTHOMAS;Bring Back The Time;30/07/1966
14730;Roy Orbison;ROYORBISON;Candy Man;05/08/1961
14731;Roy Orbison With kd lang;ROYORBISONWITHKDLANG;Crying;12/08/1961
14732;Scatman John;SCATMANJOHN;Scatman (Ski-Ba-Bop-Ba-Dop-Bop);19/08/1995
14733;Bo Diddley;BODIDDLEY;You Can't Judge A Book By The Cover;18/08/1962
14734;Roy Clark;ROYCLARK;Come Live With Me;26/05/1973
14735;Roy Clark;ROYCLARK;Tips Of My Fingers;29/06/1963
14736;Roy Clark;ROYCLARK;Somewhere Between Love And Tomorrow;15/12/1973
14737;B.J. Thomas;BJTHOMAS;I Can't Help It (If I'm Still In Love With You);13/05/1967
14738;Juice Newton;JUICENEWTON;Love's Been A Little Bit Hard On Me;08/05/1982
14739;Billy Joe Royal;BILLYJOEROYAL;I Knew You When;18/09/1965
14740;Blue;BLUE;Capture Your Heart;07/05/1977
14741;The Platters;PLATTERS;With This Ring;25/02/1967
14742;Perry Como;PERRYCOMO;I Think Of You;20/03/1971
14743;Perry Como;PERRYCOMO;It's Impossible;14/11/1970
14744;Peter Frampton;PETERFRAMPTON;Lying;01/02/1986
14745;The Delfonics;DELFONICS;I Don't Want To Make You Wait;09/06/1973
14746;The Delfonics;DELFONICS;Tell Me This Is A Dream;24/06/1972
14747;The Delfonics;DELFONICS;You Got Yours And I'll Get Mine;16/08/1969
14748;Nia Peeples;NIAPEEPLES;Street Of Dreams;12/10/1991
14749;Partners In Kryme;PARTNERSINKRYME;Turtle Power;21/04/1990
14750;Brother Beyond;BROTHERBEYOND;The Girl I Used To Know;23/06/1990
14751;The Rebel Pebbles;REBELPEBBLES;Dream Lover;20/04/1991
14752;Or-N-More (Featuring Father M.C.);ORNMOREFEATURING;Everyotherday;31/08/1991
14753;The Rolling Stones;ROLLINGSTONES;Fool To Cry;24/04/1976
14754;The Rolling Stones;ROLLINGSTONES;Hot Stuff;26/06/1976
14755;The Rolling Stones;ROLLINGSTONES;Beast Of Burden;09/09/1978
14756;The Rolling Stones;ROLLINGSTONES;Out Of Tears;15/10/1994
14757;Lana Cantrell;LANACANTRELL;Like A Sunday Morning;22/02/1975
14758;Europe;EUROPE;Carrie;01/08/1987
14759;Hannah Montana;HANNAHMONTANA;Nobody's Perfect;23/06/2007
14760;Louis Armstrong;LOUISARMSTRONG;Mame;21/05/1966
14761;Chet Atkins;CHETATKINS;Teensville;13/02/1960
14762;Jackie Wilson;JACKIEWILSON;Doggin' Around;02/04/1960
14763;Jackie Wilson;JACKIEWILSON;My Empty Arms;07/01/1961
14764;Del Shannon;DELSHANNON;Sue's Gotta Be Mine;02/11/1963
14765;Del Shannon;DELSHANNON;Stranger In Town;27/02/1965
14766;King Curtis;KINGCURTIS;Soul Twist;17/02/1962
14767;B.B. King;BBKING;The Woman I Love;24/08/1968
14768;Chantay's;CHANTAYS;Pipeline;02/03/1963
14769;Johnny Horton;JOHNNYHORTON;Johnny Freedom;02/07/1960
14770;B.J. Thomas;BJTHOMAS;Mighty Clouds Of Joy;03/07/1971
14771;B.J. Thomas;BJTHOMAS;(Hey Won't You Play) Another Somebody Done Somebody Wrong Song;01/02/1975
14772;B.J. Thomas;BJTHOMAS;Most Of All;28/11/1970
14773;B.J. Thomas;BJTHOMAS;Mama;14/05/1966
14774;Nitty Gritty Dirt Band;NITTYGRITTYDIRTBAND;Mr. Bojangles;21/11/1970
14775;Bush;BUSH;The Chemicals Between Us;02/10/1999
14776;Jackie Wilson;JACKIEWILSON;Please Tell Me Why;11/03/1961
14777;The Everly Brothers;EVERLYBROTHERS;Cathy's Clown;16/04/1960
14778;Marv Johnson;MARVJOHNSON;I Love The Way You Love;05/03/1960
14779;Stan Freberg;STANFREBERG;Old Payola Roll Blues;27/02/1960
14780;Gerry & The Pacemakers;GERRYPACEMAKERS;I'll Be There;12/12/1964
14781;Chubby Checker;CHUBBYCHECKER;The Twist;30/07/1960
14782;Fats Domino;FATSDOMINO;Three Nights A Week;03/09/1960
14783;Sammy Masters;SAMMYMASTERS;Rockin' Red Wing;02/04/1960
14784;Jack Scott;JACKSCOTT;Burning Bridges;16/04/1960
14785;Johnny Cymbal;JOHNNYCYMBAL;Teenage Heaven;11/05/1963
14786;Tommy Sands;TOMMYSANDS;The Old Oaken Bucket;20/08/1960
14787;Marv Johnson;MARVJOHNSON;Ain't Gonna Be That Way;28/05/1960
14788;Bobby Rydell;BOBBYRYDELL;Volare;16/07/1960
14789;The Fireballs;FIREBALLS;Bulldog;09/01/1960
14790;Tanto Metro ;TANTOMETRO;Everyone Falls In Love;03/07/1999
14791;Little Caesar & The Romans;LITTLECAESARROMANS;Those Oldies But Goodies (Remind Me Of You);29/04/1961
14792;Gene McDaniels;GENEMCDANIELS;A Hundred Pounds Of Clay;18/03/1961
14793;Bill Black's Combo;BILLBLACKSCOMBO;Hearts Of Stone;18/02/1961
14794;Frankie Avalon;FRANKIEAVALON;Don't Let Love Pass Me By;08/10/1960
14795;Pete Seeger;PETESEEGER;Little Boxes;11/01/1964
14796;J. Frank Wilson & The Cavaliers;JFRANKWILSONCAVALIERS;Last Kiss;05/09/1964
14797;Curtis Lee;CURTISLEE;Pretty Little Angel Eyes;01/07/1961
14798;The Platters;PLATTERS;To Each His Own;08/10/1960
14799;Skip & Flip;SKIPFLIP;Cherry Pie;02/04/1960
14800;The Edsels;EDSELS;Rama Lama Ding Dong;29/04/1961
14801;707;707;Mega Force;10/07/1982
14802;Jimmy Clanton;JIMMYCLANTON;Wait;24/09/1960
14803;Jimmy Clanton;JIMMYCLANTON;Come Back;20/08/1960
14804;Jimmy Clanton;JIMMYCLANTON;What Am I Gonna Do;07/01/1961
14805;P.M. Dawn;PMDAWN;I Had No Right;26/09/1998
14806;Sweet;SWEET;Co-Co;02/10/1971
14807;Don McLean;DONMCLEAN;Castles In The Air;18/03/1972
14808;Neil Sedaka;NEILSEDAKA;Bad Blood;13/09/1975
14809;Laissez Faire;LAISSEZFAIRE;In Paradise;07/12/1991
14810;Gene Chandler;GENECHANDLER;When You're #1;06/10/1979
14811;Shirley & Squirrely;SHIRLEYSQUIRRELY;Hey Shirley (This Is Squirrely);17/07/1976
14812;Buchanan Brothers;BUCHANANBROTHERS;Son Of A Lovin' Man;20/09/1969
14813;Buchanan Brothers;BUCHANANBROTHERS;Medicine Man (Part I);03/05/1969
14814;Bobby Taylor & The Vancouvers;BOBBYTAYLORVANCOUVERS;I Am Your Man;10/08/1968
14815;Bobby Taylor & The Vancouvers;BOBBYTAYLORVANCOUVERS;Malinda;07/12/1968
14816;Chuck Berry;CHUCKBERRY;Reelin' & Rockin';02/12/1972
14817;Johnny Rivers;JOHNNYRIVERS;Memphis;30/05/1964
14818;Johnny Rivers;JOHNNYRIVERS;Mountain Of Love;31/10/1964
14819;Johnny Rivers;JOHNNYRIVERS;Poor Side Of Town;17/09/1966
14820;Johnny Rivers;JOHNNYRIVERS;Summer Rain;18/11/1967
14821;Johnny Rivers;JOHNNYRIVERS;Blue Suede Shoes;17/03/1973
14822;Johnny Rivers;JOHNNYRIVERS;Midnight Special;06/02/1965
14823;Billy Vera & The Beaters;BILLYVERABEATERS;I Can Take Care Of Myself;25/04/1981
14824;Solomon Burke;SOLOMONBURKE;Take Me (Just As I Am);01/07/1967
14825;Johnny Rivers;JOHNNYRIVERS;Swayin' To The Music (Slow Dancin');25/06/1977
14826;Johnny Rivers;JOHNNYRIVERS;Seventh Son;05/06/1965
14827;The Original Caste;ORIGINALCASTE;One Tin Soldier;15/11/1969
14828;San Remo Golden Strings;SANREMOGOLDENSTRINGS;I'm Satisfied;27/11/1965
14829;Robert Maxwell;ROBERTMAXWELL;Peg O' My Heart;20/06/1964
14830;Lou Johnson;LOUJOHNSON;Reach Out For Me;19/10/1963
14831;Lou Johnson;LOUJOHNSON;(There's) Always Something There To Remind Me;22/08/1964
14832;Lou Johnson;LOUJOHNSON;A Time To Love-A Time To Cry (Petite Fleur);13/11/1965
14833;Gary Stites;GARYSTITES;Lawdy Miss Clawdy;20/02/1960
14834;Teddy Randazzo;TEDDYRANDAZZO;The Way Of A Clown;16/04/1960
14835;The Viscounts;VISCOUNTS;Night Train;16/07/1960
14836;The Viscounts;VISCOUNTS;Wabash Blues;03/12/1960
14837;Dr. West's Medicine Show & Junk Band;DRWESTSMEDICINESHOWJUNKBAND;The Eggplant That Ate Chicago;26/11/1966
14838;The Innocence;INNOCENCE;Mairzy Doats;04/03/1967
14839;The Innocence;INNOCENCE;There's Got To Be A Word!;03/12/1966
14840;Mitty Collier;MITTYCOLLIER;Sharing You;19/03/1966
14841;Bobby Byrd;BOBBYBYRD;Keep On Doin' What You're Doin';26/02/1972
14842;Richard Marx;RICHARDMARX;Keep Coming Back;02/11/1991
14843;Richard Marx;RICHARDMARX;Don t Mean Nothing;13/06/1987
14844;Richard Marx;RICHARDMARX;Angelia;07/10/1989
14845;Richard Marx;RICHARDMARX;Satisfied;06/05/1989
14846;Richard Marx;RICHARDMARX;Right Here Waiting;08/07/1989
14847;Lee Oskar;LEEOSKAR;BLT;26/06/1976
14848;Prism;PRISM;Flyin';22/07/1978
14849;The Tymes;TYMES;Somewhere;07/12/1963
14850;Santo & Johnny;SANTOJOHNNY;Hop Scotch;15/04/1961
14851;Lou Christie;LOUCHRISTIE;I'm Gonna Make You Mine;23/08/1969
14852;Rod Stewart;RODSTEWART;Maggie May;14/08/1971
14853;Jimmy Reed;JIMMYREED;Found Love;21/05/1960
14854;Billy Vera & The Beaters;BILLYVERABEATERS;At This Moment;19/09/1981
14855;The Mystic Moods;MYSTICMOODS;Honey Trippin';12/07/1975
14856;Don & Juan;DONJUAN;Magic Wand;27/10/1962
14857;Jimmy Dean;JIMMYDEAN;To A Sleeping Beauty;20/01/1962
14858;Jan & Dean;JANDEAN;The Little Old Lady (From Pasadena);27/06/1964
14859;Dennis Coffey;DENNISCOFFEY;Getting It On;03/06/1972
14860;Dennis Coffey;DENNISCOFFEY;Scorpio;30/10/1971
14861;John Stewart;JOHNSTEWART;Gold;19/05/1979
14862;John Stewart;JOHNSTEWART;Lost Her In The Sun;08/12/1979
14863;John Stewart;JOHNSTEWART;Midnight Wind;25/08/1979
14864;Sally Field;SALLYFIELD;Felicidad;18/11/1967
14865;The Sunrays;SUNRAYS;I Live For The Sun;04/09/1965
14866;The Sunrays;SUNRAYS;Andrea;22/01/1966
14867;The Sunrays;SUNRAYS;Still;07/05/1966
14868;The Critters;CRITTERS;Don't Let The Rain Fall Down On Me;08/07/1967
14869;The Critters;CRITTERS;Bad Misunderstanding;03/12/1966
14870;The Fifth Estate;FIFTHESTATE;Ding Dong! The Witch Is Dead;20/05/1967
14871;Gloria Lynne;GLORIALYNNE;I Should Care;04/04/1964
14872;Alex Brown;ALEXBROWN;(Come On) Shout;04/05/1985
14873;Sam & Dave;SAMDAVE;Soul Sister, Brown Sugar;21/12/1968
14874;Grateful Dead;GRATEFULDEAD;Sugar Magnolia;03/02/1973
14875;Grateful Dead;GRATEFULDEAD;Truckin';27/11/1971
14876;Irma Thomas;IRMATHOMAS;Times Have Changed;07/11/1964
14877;Irma Thomas;IRMATHOMAS;He's My Guy;19/12/1964
14878;Ernie K-Doe;ERNIEKDOE;Popeye Joe;24/02/1962
14879;Young Hearts;YOUNGHEARTS;I've Got Love For My Baby;16/11/1968
14880;Ike & Tina Turner;IKETINATURNER;I'm Gonna Do All I Can (To Do Right By My Man);10/05/1969
14881;Stories;STORIES;Brother Louie;23/06/1973
14882;Stories;STORIES;I'm Coming Home;17/06/1972
14883;Clefs Of Lavender Hill;CLEFSOFLAVENDERHILL;Stop! - Get A Ticket;25/06/1966
14884;Young Black Teenagers;YOUNGBLACKTEENAGERS;Tap The Bottle;06/03/1993
14885;Johnny Tillotson;JOHNNYTILLOTSON;It Keeps Right On A-Hurtin';12/05/1962
14886;Johnny Tillotson;JOHNNYTILLOTSON;Send Me The Pillow You Dream On;11/08/1962
14887;Pilot;PILOT;January;31/01/1976
14888;Kenny Rogers;KENNYROGERS;But You Know I Love You;18/01/1969
14889;The Grass Roots;GRASSROOTS;Glory Bound;12/02/1972
14890;The Grass Roots;GRASSROOTS;The River Is Wide;12/04/1969
14891;Helen Reddy;HELENREDDY;I Am Woman;24/06/1972
14892;Helen Reddy;HELENREDDY;Delta Dawn;23/06/1973
14893;Helen Reddy;HELENREDDY;Leave Me Alone (Ruby Red Dress);03/11/1973
14894;Modern English;MODERNENGLISH;Hands Across The Sea;07/04/1984
14895;Modern English;MODERNENGLISH;I Melt With You;02/04/1983
14896;Ace Cannon;ACECANNON;Tuff;23/12/1961
14897;Orleans;ORLEANS;Still The One;31/07/1976
14898;Orleans;ORLEANS;Love Takes Time;24/03/1979
14899;Frank Ifield;FRANKIFIELD;I Remember You;08/09/1962
14900;Soul Survivors;SOULSURVIVORS;Expressway (To Your Heart);02/09/1967
14901;The New Vaudeville Band;NEWVAUDEVILLEBAND;Peek-A-Boo;18/02/1967
14902;Paper Lace;PAPERLACE;Billy - Don't Be A Hero;27/04/1974
14903;Howard Hewett;HOWARDHEWETT;Show Me;26/05/1990
14904;Connie Stevens;CONNIESTEVENS;Sixteen Reasons;30/01/1960
14905;Crispian St. Peters;CRISPIANSTPETERS;The Pied Piper;11/06/1966
14906;Climax Blues Band;CLIMAXBLUESBAND;Couldn't Get It Right;19/02/1977
14907;Crispian St Peters;CRISPIANSTPETERS;Changes;17/09/1966
14908;Chicory Tip;CHICORYTIP;Son Of My Father;11/03/1972
14909;The Easybeats;EASYBEATS;St. Louis;15/11/1969
14910;Jeanne Black;JEANNEBLACK;He'll Have To Stay;30/04/1960
14911;Don & Juan;DONJUAN;What's Your Name;10/02/1962
14912;Georgie Fame;GEORGIEFAME;Ballad Of Bonnie And Clyde;17/02/1968
14913;The Glories;GLORIES;I Stand Accused (Of Loving You);17/06/1967
14914;Los Bravos;LOSBRAVOS;Bring A Little Lovin';25/05/1968
14915;Soul Survivors;SOULSURVIVORS;Explosion (In Your Soul);23/12/1967
14916;Soul Survivors;SOULSURVIVORS;Impossible Mission (Mission Impossible);20/04/1968
14917;The Buckinghams;BUCKINGHAMS;Don't You Care;11/03/1967
14918;The Buckinghams;BUCKINGHAMS;Back In Love Again;08/06/1968
14919;The New Colony Six;NEWCOLONYSIX;Love You So Much;18/02/1967
14920;The New Colony Six;NEWCOLONYSIX;I Confess;19/02/1966
14921;Jinny;JINNY;Keep Warm;14/09/1991
14922;Aretha Franklin;ARETHAFRANKLIN;Soulville;24/02/1968
14923;Aretha Franklin;ARETHAFRANKLIN;Jumpin  Jack Flash;27/09/1986
14924;Aretha Franklin;ARETHAFRANKLIN;Try A Little Tenderness;29/09/1962
14925;Deep Purple;DEEPPURPLE;Smoke On The Water;26/05/1973
14926;Peter Cetera & Crystal Bernard;PETERCETERACRYSTALBERNARD;Forever Tonight;21/10/1995
14927;Bill Black's Combo;BILLBLACKSCOMBO;Don't Be Cruel;10/09/1960
14928;Love;LOVE;7 And 7 Is;30/07/1966
14929;Sam Cooke;SAMCOOKE;Cupid;03/06/1961
14930;Bobby Darin;BOBBYDARIN;Irresistible You;09/12/1961
14931;Jay-Z Featuring Foxxy Brown;JAYZ;Ain't No Nigga/Dead Presidents;06/04/1996
14932;The Pointer Sisters;POINTERSISTERS;I m So Excited;18/09/1982
14933;Kate Bush;KATEBUSH;Rubberband Girl;25/12/1993
14934;The Tymes;TYMES;You Little Trustmaker;17/08/1974
14935;Sweet;SWEET;Little Willy;20/01/1973
14936;Edison Lighthouse;EDISONLIGHTHOUSE;Love Grows (Where My Rosemary Goes);21/02/1970
14937;Deja;DEJA;You And Me Tonight;21/11/1987
14938;1910 Fruitgum Co.;1910FRUITGUMCO;Goody Goody Gumdrops;26/10/1968
14939;1910 Fruitgum Co.;1910FRUITGUMCO;May I Take A Giant Step (Into Your Heart);20/04/1968
14940;1910 Fruitgum Co.;1910FRUITGUMCO;Special Delivery;10/05/1969
14941;1910 Fruitgum Co.;1910FRUITGUMCO;Indian Giver;25/01/1969
14942;Kasenetz-Katz Singing Orchestral Circus;KASENETZKATZSINGINGORCHESTRALCIRCUS;Quick Joey Small (Run Joey Run);05/10/1968
14943;Queen;QUEEN;Bohemian Rhapsody;03/01/1976
14944;Iggy Pop With Kate Pierson;IGGYPOPWITHKATEPIERSON;Candy;24/11/1990
14945;Queen;QUEEN;Somebody To Love;27/11/1976
14946;Connie Francis;CONNIEFRANCIS;Second Hand Love;12/05/1962
14947;Connie Francis;CONNIEFRANCIS;Together;24/06/1961
14948;Tony Bennett;TONYBENNETT;The Good Life;11/05/1963
14949;Tony Bennett;TONYBENNETT;For Once In My Life;28/10/1967
14950;Sam Cooke;SAMCOOKE;Wonderful World;07/05/1960
14951;Lale Anderson;LALEANDERSON;(A Ship Will Come) Ein Schiff Wird Kommen;22/04/1961
14952;Robey;ROBEY;One Night In Bangkok;02/03/1985
14953;Rickie Lee Jones;RICKIELEEJONES;Chuck E.'s In Love;28/04/1979
14954;Paul Anka;PAULANKA;Something Happened;28/05/1960
14955;Percy Sledge;PERCYSLEDGE;Out Of Left Field;08/04/1967
14956;The Honey Cone;HONEYCONE;Want Ads;10/04/1971
14957;Ricky Nelson;RICKYNELSON;Travelin' Man;22/04/1961
14958;The Four Preps;FOURPREPS;Got A Girl;16/04/1960
14959;The Four Preps;FOURPREPS;A Letter To The Beatles;21/03/1964
14960;Tierra;TIERRA;La La Means I Love You;24/10/1981
14961;The Isley Brothers;ISLEYBROTHERS;Harvest For The World;21/08/1976
